"﻿PERIODO";"SUBPERIODO";"CÓDIGO CURSO";"CRN";"LOGIN";"NOTA";"SEMESTRE";"PROM ACUMULADO";
"201820";"8A";"COD17143";"CRN-18209";"Login estudiante12643";"3,39";"2,81";"3,64";
"201820";"8A";"COD17143";"CRN-18209";"Login estudiante10124";"4,24";"4,56";"3,63";
"201820";"8A";"COD17143";"CRN-18209";"Login estudiante19227";"4,19";"2,22";"4,44";
"201820";"8A";"COD17143";"CRN-18209";"Login estudiante23452";"3,86";"1,13";"3,98";
"201820";"8A";"COD17143";"CRN-18209";"Login estudiante21876";"3,53";"1,32";"3,72";
"201820";"8A";"COD17143";"CRN-18209";"Login estudiante21895";"3,33";"0";"2,59";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23453";"";"0";"";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23454";"";"9,4";"3,77";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23455";"";"0";"";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23456";"";"0";"";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23457";"";"8,24";"3,74";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante3718";"";"8,39";"3,71";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante22374";"";"11,73";"4,39";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante3007";"";"8,54";"3,78";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante13408";"";"9,05";"3,68";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante12424";"";"6,71";"4,05";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante5072";"";"7,87";"4,14";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23458";"";"0";"";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante7768";"";"8,06";"4,1";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23459";"";"3,81";"3,75";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23460";"";"6,61";"4,14";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante19633";"";"6,83";"4,06";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante22956";"";"1,1";"3,84";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante21886";"";"1,13";"4,71";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23461";"";"0";"";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23462";"";"1,05";"4,49";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante22922";"";"1,31";"3,57";
"201820";"8A";"COD1072";"CRN-18279";"Login estudiante23463";"";"1,05";"3,9";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante22528";"";"5,48";"3,33";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante11588";"";"6,89";"3,25";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante11456";"";"6,47";"3,64";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante10084";"";"5,9";"3,38";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante19620";"";"5,96";"3,32";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante13785";"";"7,33";"3,61";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante4997";"";"4,96";"3,35";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante6314";"";"5,61";"4,28";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante23464";"";"5,61";"3,64";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante10098";"";"6,73";"3,98";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante13298";"";"4,61";"3,91";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante8664";"";"5,32";"3,86";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante9929";"";"5,49";"3,85";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante9656";"";"4,75";"3,95";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante9163";"";"4,75";"4,32";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante9746";"";"4,18";"3,8";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante9670";"";"3,78";"3,82";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante9442";"";"4,44";"4,55";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante23465";"";"1,06";"4,19";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante23466";"";"0,95";"4,02";
"201820";"8A";"COD1072";"CRN-18280";"Login estudiante21856";"";"1,2";"4,11";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante23467";"";"11,24";"4,39";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante19371";"";"10,45";"3,89";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante12396";"";"6,24";"3,76";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante7761";"";"6,94";"4,1";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante6575";"";"6,97";"3,55";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante23468";"";"4,35";"3,14";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante11063";"";"5,63";"3,38";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante10947";"";"4";"3,17";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante6422";"";"3,5";"3,34";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante23469";"";"7,08";"4,22";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante13937";"";"5,35";"3,51";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante23470";"";"6,73";"4,04";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante12974";"";"4,78";"3,73";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante9708";"";"3,06";"3,57";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante10951";"";"3,83";"3,83";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante12736";"";"3,97";"4,29";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante9793";"";"3,44";"3,6";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante9430";"";"3,94";"4,08";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante14941";"";"3,39";"3,59";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante14554";"";"2,75";"3,72";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante16537";"";"4,22";"3,26";
"201820";"8A";"COD1072";"CRN-18281";"Login estudiante20366";"";"2,44";"3,74";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante8565";"";"8,09";"3,64";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante23471";"";"9,22";"4,11";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante6185";"";"5,32";"3,59";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante19493";"";"7,87";"3,76";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante6620";"";"3,72";"3,21";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante14571";"";"4,24";"3,33";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante9102";"";"3,67";"3,99";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante9857";"";"3";"3,87";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante14343";"";"3,11";"3,89";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante20398";"";"2,17";"4,58";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante19176";"";"2,17";"4,68";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante19950";"";"2,38";"4,09";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante18905";"";"2,28";"4,6";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante20221";"";"1,9";"4,23";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante18964";"";"2,26";"4,43";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante20367";"";"1,94";"3,8";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante19246";"";"2,13";"4";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante19488";"";"2,39";"4,09";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante19966";"";"1,75";"3,78";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante20209";"";"2,25";"3,99";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante19156";"";"2,04";"4,16";
"201820";"8A";"COD1072";"CRN-18282";"Login estudiante18918";"";"1,65";"3,78";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante10441";"";"8,06";"3,75";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante2820";"";"11,66";"3,6";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante11128";"";"9,01";"3,99";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante18647";"";"7,67";"3,47";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante10376";"";"8,72";"3,69";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante12399";"";"7,47";"4,01";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante5990";"";"6,06";"3,77";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante23472";"";"6,68";"3,7";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante10203";"";"6,23";"3,74";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante6215";"";"1,31";"3,06";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante12412";"";"6,46";"3,99";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante11478";"";"3,63";"3,58";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante7233";"";"5,47";"3,41";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante16074";"";"4,39";"4,63";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante11484";"";"4";"4,01";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante14893";"";"5,22";"4,6";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante23473";"";"4,45";"4,61";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante9976";"";"3,89";"3,69";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante9374";"";"4,39";"3,71";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante9475";"";"4,39";"3,85";
"201820";"8A";"COD1072";"CRN-18283";"Login estudiante22077";"";"1,06";"3,98";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante8628";"";"13,89";"4,27";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante10945";"";"4,68";"3,4";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante23474";"";"2,33";"3,23";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante21389";"";"5,89";"3,75";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante23475";"";"3,94";"3,75";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante9617";"";"3,89";"3,44";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante9602";"";"3,94";"3,54";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante14224";"";"2,73";"3,57";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante20423";"";"2,58";"4,08";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante19111";"";"1,94";"4,09";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante20425";"";"1,44";"3,43";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante19077";"";"1,94";"3,88";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante22750";"";"1,82";"3,76";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante18874";"";"2,63";"4,19";
"201820";"8A";"COD1072";"CRN-18284";"Login estudiante18919";"";"1,94";"4,49";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante9529";"";"3,17";"3,33";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante13789";"";"6,72";"3,83";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19264";"";"3,56";"4,14";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante12983";"";"3,81";"3,84";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante9235";"";"4,39";"4,15";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante20269";"";"1,94";"4,02";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante14802";"";"3,09";"3,9";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante23251";"";"3,56";"3,75";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante23476";"";"2,22";"3,83";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante9518";"";"4,17";"4,39";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante13870";"";"4,81";"3,91";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante9415";"";"3,72";"3,69";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante14895";"";"2,67";"3,69";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante18820";"";"2,63";"4,49";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19526";"";"2,06";"4,15";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante18864";"";"2,37";"4,42";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19859";"";"2";"4,28";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19132";"";"2,39";"4,61";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19247";"";"2,16";"4,12";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19169";"";"2,13";"4,61";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19061";"";"2,41";"4,2";
"201820";"8A";"COD1072";"CRN-18285";"Login estudiante19068";"";"2";"3,9";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante23477";"";"9,17";"3,86";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante16440";"";"9,98";"3,42";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante23478";"";"7,83";"3,64";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante8372";"";"8,54";"3,83";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante23479";"";"6";"3,44";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante4090";"";"6";"3,68";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante11359";"";"4,76";"3,36";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante16660";"";"8,06";"4,07";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante23480";"";"5,5";"3,76";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante23481";"";"6,28";"3,46";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante6046";"";"5,11";"3,54";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante16642";"";"7,12";"4,04";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante23482";"";"6,33";"3,93";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante6456";"";"6";"3,4";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante13821";"";"5,28";"4,05";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante22094";"";"4,4";"4,06";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante9635";"";"2,84";"3,29";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante9590";"";"4,72";"3,95";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante23483";"";"4,44";"4,1";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante21923";"";"1";"4,32";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante21925";"";"1,37";"4,23";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante22414";"";"1,06";"4,33";
"201820";"8A";"COD1072";"CRN-18286";"Login estudiante22068";"";"1,13";"4,65";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante4568";"";"10,36";"3,48";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante23484";"";"4,6";"3,4";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante9134";"";"3,5";"3,64";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante23485";"";"3,7";"3,45";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante16510";"";"3,82";"3,48";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante11209";"";"3,06";"3,13";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante12982";"";"4,44";"3,97";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante9710";"";"4,42";"4,25";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante9236";"";"4,81";"4,34";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante9427";"";"4,06";"3,8";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante9611";"";"4,71";"4,19";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante9169";"";"4,38";"4,03";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante9228";"";"4,47";"3,74";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante23486";"";"4,44";"4,14";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante21629";"";"4,91";"4,13";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante19899";"";"1,9";"4,06";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante22877";"";"1,71";"4,23";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante19727";"";"2,06";"4,33";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante19154";"";"1,88";"4,07";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante22795";"";"2";"4,35";
"201820";"8A";"COD1072";"CRN-18287";"Login estudiante19369";"";"1,35";"3,41";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante23487";"";"6,72";"3,6";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante23068";"";"8,06";"3,71";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante3873";"";"6,72";"3,32";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante11750";"";"5,56";"3,4";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante2729";"";"6,08";"3,34";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante9125";"";"5,65";"4,45";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante23331";"";"6,78";"3,89";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante11458";"";"6,53";"4,07";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante15436";"";"5,57";"3,6";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante23071";"";"7,67";"3,83";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante23488";"";"6,61";"3,53";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante23489";"";"7,17";"3,71";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante13761";"";"5,44";"3,35";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante8271";"";"6,56";"3,35";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante20916";"";"6,21";"4,12";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante10488";"";"6,78";"4,06";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante13769";"";"6";"3,55";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante9201";"";"6,6";"4,02";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante13044";"";"6,61";"4,18";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante23312";"";"5,71";"4,12";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante20455";"";"6";"3,98";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante19602";"";"5,72";"3,74";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante16573";"";"4";"3,99";
"201820";"8A";"COD1072";"CRN-18288";"Login estudiante21874";"";"0,53";"2,85";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante11438";"";"9,58";"3,65";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante20985";"";"6,5";"3,45";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante13563";"";"8,24";"3,65";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante15382";"";"7,01";"3,35";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante4805";"";"6,08";"3,92";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante4922";"";"7,33";"4,07";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante10939";"";"7,07";"3,95";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante21314";"";"5,35";"4,12";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante7865";"";"5,17";"3,94";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante6132";"";"5";"3,51";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante6341";"";"5,85";"4,22";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante23490";"";"4,08";"3,37";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante13723";"";"5,56";"3,35";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante23491";"";"6,13";"4,09";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante13261";"";"5,87";"3,85";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante10125";"";"4,5";"3,98";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante9669";"";"4,53";"4,25";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante19133";"";"1,75";"3,89";
"201820";"8A";"COD1072";"CRN-18289";"Login estudiante23492";"";"1,11";"4,1";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante14065";"";"2,69";"3,38";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante12266";"";"8,09";"3,72";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante23493";"";"6,83";"3,94";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante6899";"";"7,24";"3,48";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante8466";"";"8,72";"3,73";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante4007";"";"7,83";"3,91";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante8468";"";"7,39";"3,95";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante11039";"";"8,06";"3,75";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante19560";"";"6,78";"3,43";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante20959";"";"6,61";"3,51";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante23494";"";"6,17";"4,05";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante20522";"";"5,44";"3,72";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante20196";"";"4,44";"3,9";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante7941";"";"5,22";"4";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante23495";"";"7,08";"4,09";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante6055";"";"6,06";"3,88";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante7811";"";"5,87";"3,78";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante9714";"";"4,44";"4,06";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante13279";"";"4,24";"3,64";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante9170";"";"3,72";"3,71";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante10022";"";"4,06";"4,1";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante19007";"";"2,31";"4,46";
"201820";"8A";"COD1072";"CRN-18290";"Login estudiante22418";"";"0,63";"3,57";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante13202";"";"6,86";"3,53";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante10699";"";"3,94";"3,33";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9922";"";"5,37";"4,25";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante6434";"";"3,5";"3,29";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante6257";"";"5,94";"3,79";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante13885";"";"3,28";"3,36";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante6466";"";"4,63";"3,45";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9532";"";"3,19";"3,48";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9365";"";"3,72";"3,55";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9849";"";"4,5";"3,97";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9689";"";"3,89";"3,85";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9392";"";"2,84";"3,34";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9249";"";"3,94";"4,35";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9301";"";"3,83";"3,93";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9527";"";"3,44";"3,58";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante9731";"";"3,89";"3,46";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante14276";"";"3,46";"3,95";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante18852";"";"2,69";"4,06";
"201820";"8A";"COD1072";"CRN-18291";"Login estudiante22932";"";"0,56";"3,14";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante4563";"";"10,22";"3,66";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante23496";"";"8,33";"3,43";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante23497";"";"7,73";"3,65";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante14374";"";"5,14";"3,48";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante7852";"";"6,2";"3,83";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante23498";"";"8,65";"3,73";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante23499";"";"5,5";"4,16";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante19575";"";"5,36";"3,17";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante23500";"";"7,38";"4,16";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante18662";"";"6,46";"4,11";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante23501";"";"6,06";"4,53";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante6424";"";"3,22";"3,36";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante22891";"";"4,89";"3,42";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante7795";"";"6,03";"4,18";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante23502";"";"5,07";"3,21";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante10107";"";"4,33";"4,11";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante12693";"";"3,06";"3,3";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante9458";"";"4,06";"3,78";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante9899";"";"4,05";"3,85";
"201820";"8A";"COD1072";"CRN-18292";"Login estudiante21667";"";"0,73";"3,38";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante16347";"";"6,67";"3,25";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante10825";"";"9,61";"3,94";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante4483";"";"7,44";"4,32";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante16664";"";"6,97";"3,46";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante5224";"";"4,78";"3,35";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante13684";"";"7,17";"3,61";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante11148";"";"7,37";"3,89";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante23503";"";"5";"3,39";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante22547";"";"5,17";"3,55";
"201820";"8A";"COD1072";"CRN-18293";"Login estudiante20922";"";"5,33";"3,72";
